Sigma Delta;;;;;Sigma Delta Optimise
Taille (pixels);Temps (ms);Cycle par point (cpp);Debit (pixel/seconde);;Temps (ms);Cycle par point (cpp);Debit (pixel/seconde)
1312;0.000000;0.000000;0.000000;5.627603;5.884754;305875147.561336
1328;0.000000;0.000000;0.000000;5.759856;5.878790;306185441.273342
1344;0.000000;0.000000;0.000000;5.853775;5.833242;308576260.618148
1360;0.000000;0.000000;0.000000;6.046619;5.884470;305889930.231906
1376;0.000000;0.000000;0.000000;6.181021;5.876190;306320935.674323
1392;0.000000;0.000000;0.000000;6.326591;5.877109;306273007.223875
1408;0.000000;0.000000;0.000000;6.547593;5.944959;302777547.625329
1424;0.000000;0.000000;0.000000;6.622500;5.878608;306194941.487354
1440;0.000000;0.000000;0.000000;6.756091;5.864662;306923049.312663
1456;0.000000;0.000000;0.000000;6.882286;5.843626;308027904.812629
1472;0.000000;0.000000;0.000000;7.035056;5.844191;307998136.317331
1488;0.000000;0.000000;0.000000;7.201220;5.854270;307467889.412107
1504;0.000000;0.000000;0.000000;7.342916;5.843128;308054168.153518
1520;0.000000;0.000000;0.000000;7.522549;5.860711;307129952.817778
1536;0.000000;0.000000;0.000000;7.703788;5.877524;306251426.967600
1552;0.000000;0.000000;0.000000;7.811222;5.837247;308364546.734755
1568;0.000000;0.000000;0.000000;7.951343;5.821312;309208654.275515
1584;0.000000;0.000000;0.000000;8.097828;5.809392;309843071.094987
1600;0.000000;0.000000;0.000000;8.252327;5.802418;310215511.926787
1616;0.000000;0.000000;0.000000;8.447759;5.822793;309130024.717600
1632;0.000000;0.000000;0.000000;8.581522;5.799580;310367313.750345
1648;0.000000;0.000000;0.000000;8.742340;5.794097;310660999.949067
1664;0.000000;0.000000;0.000000;9.025982;5.867598;306769494.092610
1680;0.000000;0.000000;0.000000;9.206488;5.871485;306566410.879864
1696;0.000000;0.000000;0.000000;9.258927;5.794040;310664087.054007
1712;0.000000;0.000000;0.000000;9.428472;5.790370;310860958.654756
1728;0.000000;0.000000;0.000000;9.697099;5.845570;307925479.892928
1744;0.000000;0.000000;0.000000;9.895301;5.856101;307371765.306550
1760;0.000000;0.000000;0.000000;10.169458;5.909421;304598344.148579
1776;0.000000;0.000000;0.000000;10.284427;5.869035;306694393.594457
1792;0.000000;0.000000;0.000000;10.570198;5.924881;303803578.998428
1808;0.000000;0.000000;0.000000;10.579352;5.825520;308985277.847438
1824;0.000000;0.000000;0.000000;10.712798;5.795965;310560872.750490
1840;0.000000;0.000000;0.000000;10.910747;5.800846;310299562.187526
1856;0.000000;0.000000;0.000000;11.066234;5.782510;311283506.299857
1872;0.000000;0.000000;0.000000;11.355506;5.832668;308606603.453733
1888;0.000000;0.000000;0.000000;11.639844;5.877812;306236409.528020
1904;0.000000;0.000000;0.000000;11.638731;5.778888;311478628.158969
1920;0.000000;0.000000;0.000000;11.857767;5.789925;310884834.464573
1936;0.000000;0.000000;0.000000;12.078758;5.800749;310304764.376634
1952;0.000000;0.000000;0.000000;12.286971;5.804405;310109313.176239
1968;0.000000;0.000000;0.000000;12.430435;5.777083;311575909.173642
1984;0.000000;0.000000;0.000000;12.619694;5.770826;311913739.589437
2000;0.000000;0.000000;0.000000;12.824421;5.770990;311904910.069908
2016;0.000000;0.000000;0.000000;13.038302;5.774475;311716671.688197
2032;0.000000;0.000000;0.000000;13.565167;5.913577;304384305.210473
2048;0.000000;0.000000;0.000000;13.629318;5.849069;307741295.852313
2064;0.000000;0.000000;0.000000;13.696846;5.787269;311027508.014974
2080;0.000000;0.000000;0.000000;13.865361;5.768687;312029384.017113
2096;0.000000;0.000000;0.000000;14.068668;5.764251;312269516.640435
2112;0.000000;0.000000;0.000000;14.290941;5.766941;312123880.808099
2128;0.000000;0.000000;0.000000;14.666840;5.829963;308749805.684115
2144;0.000000;0.000000;0.000000;14.773547;5.785058;311146409.438131
